incident_datetime,alarm_box_borough,zipcode,alarm_box_location,lat,lon,CountyName,Geoid2010
2017-01-29T18:24:34.000,QUEENS,11693.0,ROCKAWAY BEACH BLVD & BEACH 84 ST,40.5877458,-73.8098565,Queens County,36081094202
2017-01-15T13:33:27.000,BRONX,10451.0,TELLER AVE & 163 ST,40.826549299999996,-73.9153276,Bronx County,36005017300
2017-01-12T20:14:14.000,MANHATTAN,10128.0,YORK AVE & 89 ST,40.7778639,-73.945729,New York County,36061014402
2017-11-20T10:34:47.000,MANHATTAN,10039.0,POWELL BLVD & W 146 ST,40.822285799999996,-73.93849250000002,New York County,36061023400
2017-12-31T16:34:49.000,BRONX,10467.0,HULL AVE & 204 ST,40.872443,-73.878072,Bronx County,36005042500
2017-03-02T11:17:56.000,MANHATTAN,10012.0,SULLIVAN ST & HOUSTON ST,40.7276175,-74.00143729999998,New York County,36061004900
2017-02-24T03:44:38.000,BROOKLYN,11206.0,BUSHWICK AVE & ARION PL,40.699071,-73.93547,Kings County,36047038900
2017-03-17T08:55:18.000,BROOKLYN,11207.0,SUTTER AVE & SCHENCK AVE,40.67047520000001,-73.88787719999998,Kings County,36047116000
2017-12-13T15:00:05.000,BROOKLYN,11225.0,FLATBUSH AVE & MIDWOOD ST,40.6595047,-73.9605728,Kings County,36047079802
2017-06-05T06:14:36.000,MANHATTAN,10028.0,2 AVE & 85 ST,40.777206400000004,-73.9522643,New York County,36061014601
2017-01-25T08:19:55.000,BROOKLYN,11233.0,TRUXTON ST & STONE/MOTHER GASTON BLVD,40.6781784,-73.94415790000002,Kings,36047031300
2017-11-19T09:21:01.000,BRONX,10475.0,FOOT OF DE KRUIF PL,40.875431,-73.82914699999998,Bronx County,36005046201
2017-05-23T07:40:55.000,BRONX,10456.0,MORRIS AVE & 164 ST,40.8283982,-73.9169115,Bronx County,36005018302
2017-10-03T07:18:36.000,MANHATTAN,10065.0,1 AVE & 64 ST,40.76274,-73.95968429999998,New York County,36061011600
2017-01-05T18:56:42.000,MANHATTAN,10009.0,FDR DR & E 6 ST,40.721614100000004,-73.9747562,New York County,36061002400
2017-07-13T08:18:03.000,BROOKLYN,11208.0,PITKIN AVE & DREW ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-05-17T09:59:29.000,BRONX,10465.0,REYNOLDS AND WISSMAN AVES,40.8447819,-73.86482679999997,Bronx,36005023800
2017-06-22T16:12:32.000,BROOKLYN,11207.0,DUMONT AVE & WILLIAMS AVE,40.665754299999996,-73.8981696,Kings County,36047113400
2017-05-16T08:45:23.000,MANHATTAN,10025.0,E/S COLUMBUS AVE & 103 ST,40.78670579999999,-73.97548559999998,New York County,36061016900
2017-01-02T12:20:43.000,QUEENS,11692.0,ROCKAWAY BEACH BLVD & BEACH 56 PL,40.592074,-73.78656170000002,Queens County,36081097202
2017-11-26T12:13:15.000,RICHMOND / STATEN ISLAND,10309.0,AMBOY RD AND VERNON AVE,40.5795317,-74.1502007,Richmond,36085027900
2017-02-12T17:08:21.000,MANHATTAN,10034.0,NAGLE AVE & DYCKMAN ST,40.8615656,-73.9247386,New York County,36061028500
2017-09-21T22:36:58.000,QUEENS,11375.0,73 RD & AUSTIN ST,40.7178256,-73.8395637,Queens County,36081076901
2017-10-31T13:27:05.000,QUEENS,11358.0,STATION RD & 194 ST,40.7612049,-73.78806620000002,Queens County,36081118100
2017-12-28T14:10:09.000,MANHATTAN,10001.0,BROADWAY & W 35 ST,40.7830603,-73.9712488,New York,36061016900
2017-08-02T18:34:25.000,MANHATTAN,10029.0,MADISON AVE & 115 ST,40.799293299999995,-73.945362,New York County,36061018400
2017-05-16T07:25:56.000,BRONX,10467.0,DECATUR AVE & 205 ST,40.87341989999999,-73.8758833,Bronx County,36005042901
2017-11-21T17:04:02.000,MANHATTAN,10028.0,2 AVE & 83 ST,40.7759407,-73.9531829,New York County,36061013800
2017-11-23T12:51:11.000,BROOKLYN,11212.0,PITKIN & CHRISTOPHER AVES,40.6703961,-73.9060434,Kings County,36047090800
2017-08-16T18:50:45.000,BROOKLYN,11209.0,6 AVE & 72 ST,40.630574900000006,-74.0192713,Kings County,36047013000
2017-06-06T20:54:02.000,QUEENS,11358.0,46 AVE & 192 ST,40.7282239,-73.7948516,Queens,36081124700
2017-12-25T21:35:50.000,BROOKLYN,11221.0,GATES AVE & MALCOLM X BLVD\REID AVE,40.683912899999996,-73.92900200000003,Kings County,36047038300
2017-11-12T15:31:01.000,BROOKLYN,11224.0,NEPTUNE AVE & W 8 ST,40.57978,-73.9761647,Kings County,36047035400
2017-07-25T15:08:48.000,MANHATTAN,10029.0,3 AVE & 112 ST,40.7954061,-73.94188259999999,New York County,36061017200
2017-12-11T22:04:59.000,RICHMOND / STATEN ISLAND,10301.0,ARLO RD & STRATFORD AV,40.6196104,-74.09462359999998,Richmond County,36085003900
2017-06-25T21:57:31.000,BROOKLYN,11212.0,CLARKSON AVE & ROCKAWAY PKWY,40.66108759999999,-73.92018459999998,Kings County,36047089200
2017-07-06T17:34:47.000,BRONX,10465.0,CROSS BX EXPY & MEAGHER AV-EB SVC RD,40.8447819,-73.86482679999997,Bronx,36005023800
2017-05-25T22:02:12.000,BROOKLYN,11231.0,KING ST & DWIGHT ST,40.6763103,-74.0087185,Kings County,36047008500
2017-12-12T21:57:18.000,BRONX,10451.0,PARK AVE & 158 ST,40.823377799999996,-73.91833840000002,Bronx County,36005006900
2017-07-29T21:20:31.000,MANHATTAN,10029.0,2 AVE & 99 ST,40.7861801,-73.9457127,New York County,36061016400
2017-04-23T12:38:45.000,BRONX,10462.0,N/S METROPOLITAN AV & RED OAK DR,40.8402015,-73.85703240000002,Bronx County,36005021001
2017-08-16T16:39:02.000,BRONX,10473.0,RANDALL AVE & ROSEDALE AVE,40.8169982,-73.8657958,Bronx County,36005002000
2017-10-28T15:54:15.000,RICHMOND / STATEN ISLAND,10306.0,TYSENS LA & CRANFORD AVE\RICHMOND VFD,40.5795317,-74.1502007,Richmond,36085027900
2017-05-01T12:49:17.000,BRONX,10455.0,LEGGETT AVE & FOX ST,40.81428920000001,-73.89969920000001,Bronx County,36005008500
2017-07-17T10:48:27.000,BRONX,10467.0,STEUBEN AVE & MOSHOLU PKWY N.,40.8770265,-73.8818575,Bronx County,36005041900
2017-12-15T17:19:49.000,BROOKLYN,11225.0,FLATBUSH AVE & WINTHROP ST,40.6564902,-73.96006159999997,Kings County,36047079601
2017-07-06T22:43:41.000,BRONX,10465.0,VINCENT AND FAIRMOUNT AVES (COUNTRY CLUB,40.8447819,-73.86482679999997,Bronx,36005023800
2017-03-11T08:43:34.000,BROOKLYN,11214.0,BENSON AVE & BAY 14 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-02-09T14:50:48.000,BRONX,10465.0,E TREMONT AVE & SAMPSON AVE,40.8204889,-73.81808659999999,Bronx County,36005013000
2017-04-15T23:16:45.000,BROOKLYN,11205.0,LAFAYETTE & BEDFORD AVES,40.6894531,-73.95511040000002,Kings County,36047024100
2017-09-26T20:04:46.000,BROOKLYN,11226.0,NOSTRAND & CHURCH AVES,40.6508027,-73.9495824,Kings County,36047082400
2017-03-27T10:32:08.000,BROOKLYN,11207.0,SUTTER AVE & SCHENCK AVE,40.67047520000001,-73.88787719999998,Kings County,36047116000
2017-09-17T10:03:48.000,BRONX,10451.0,3 AVE & 158 ST,40.8447819,-73.86482679999997,Bronx,36005023800
2017-11-27T12:29:23.000,QUEENS,11365.0,JEWEL AV/H VAN ARSDALE JR AV & 164 ST,40.7282239,-73.7948516,Queens,36081124700
2017-04-01T19:10:37.000,BROOKLYN,11211.0,ROEBLING ST & S 9 ST,40.708368799999995,-73.9609936,Kings County,36047052500
2017-03-31T23:39:04.000,BROOKLYN,11224.0,NEPTUNE AVE & W 32 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-03-11T13:33:55.000,QUEENS,11101.0,41 AVE & VERNON BLVD,40.7565204,-73.94721070000001,Queens County,36081002500
2017-11-12T02:07:49.000,MANHATTAN,10009.0,AVENUE A & 9 ST,40.7250096,-73.97796690000001,New York County,36061002602
2017-09-29T21:54:47.000,QUEENS,11435.0,HOOVER AVE & 135 ST,40.7136102,-73.82258890000001,Queens County,36081022001
2017-03-31T12:16:39.000,MANHATTAN,10031.0,RIVERSIDE DR & 150 ST,40.8302716,-73.949692,New York County,36061023700
2017-01-21T17:41:35.000,BROOKLYN,11206.0,LEE AVE & LYNCH ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-07-08T17:18:07.000,BRONX,10456.0,BOSTON RD & 166 ST,40.827255799999996,-73.9049177,Bronx County,36005013500
2017-03-05T10:56:26.000,MANHATTAN,10025.0,BROADWAY & 94 ST,40.7933095,-73.9726319,New York County,36061018300
2017-03-26T12:26:27.000,BRONX,10459.0,WESTCHESTER & INTERVALE AVES,40.8221358,-73.8968726,Bronx County,36005012901
2017-05-06T21:55:52.000,QUEENS,11420.0,135 AVE & 120 ST,40.7282239,-73.7948516,Queens,36081124700
2017-01-25T18:24:07.000,MANHATTAN,10029.0,2 AVE & E 111 ST,40.7938108,-73.94010949999998,New York County,36061018000
2017-09-25T01:41:45.000,BROOKLYN,11205.0,MYRTLE AVE & TAAFFE PL,40.69411040000001,-73.96015600000001,Kings County,36047023500
2017-11-30T16:29:04.000,BROOKLYN,11229.0,AVENUE S & E 29 ST,40.6049614,-73.943779,Kings County,36047056400
2017-10-22T15:03:44.000,MANHATTAN,10011.0,8 AVE & W 23 ST,40.745306299999996,-73.9984746,New York County,36061009100
2017-10-06T15:22:56.000,BROOKLYN,11207.0,FULTON & WYONA STS,40.6781784,-73.94415790000002,Kings,36047031300
2017-07-17T20:51:04.000,MANHATTAN,10012.0,WASHINGTON SQ EAST & 4 ST,40.7830603,-73.9712488,New York,36061016900
2017-01-27T22:40:13.000,MANHATTAN,10030.0,POWELL BLVD & W 142 ST,40.8196738,-73.94039740000002,New York County,36061023000
2017-03-15T07:33:23.000,QUEENS,11385.0,FRESH POND RD & 68 AVE,40.70527269999999,-73.89633590000003,Queens County,36081058500
2017-05-22T16:50:56.000,BRONX,10472.0,STRATFORD AVE & 172 ST,40.831637,-73.876074,Bronx County,36005005400
2017-04-05T17:49:01.000,BROOKLYN,11228.0,11 AVE & 74 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-09-01T07:30:45.000,QUEENS,11355.0,SANFORD AVE & FRAME PL,40.7557575,-73.83073320000003,Queens County,36081084900
2017-10-01T14:58:51.000,BRONX,10466.0,MATILDA AVE & 236 ST,40.8962278,-73.85820489999998,Bronx County,36005041800
2017-11-15T11:27:54.000,BRONX,10473.0,SOUND VIEW AVE & LAFAYETTE AVE,40.8209749,-73.86569509999998,Bronx County,36005003800
2017-07-20T13:08:47.000,QUEENS,11357.0,10 AVE & 160 ST,40.7282239,-73.7948516,Queens,36081124700
2017-10-29T09:52:49.000,MANHATTAN,10029.0,3 AVE & 112 ST,40.7954061,-73.94188259999999,New York County,36061017200
2017-01-05T10:22:39.000,QUEENS,11358.0,42 AVE & 191 ST,40.7282239,-73.7948516,Queens,36081124700
2017-05-10T15:28:09.000,QUEENS,11106.0,36 AVE & 30 ST,40.756961600000004,-73.9305607,Queens County,36081005100
2017-09-08T14:09:39.000,MANHATTAN,10009.0,FDR DR & E 6 ST,40.721614100000004,-73.9747562,New York County,36061002400
2017-05-23T21:37:22.000,QUEENS,11415.0,S/S QUEENS BLVD & 82 RD,40.71236830000001,-73.8265936,Queens County,36081021600
2017-02-08T17:35:36.000,QUEENS,11105.0,DITMARS BLVD & 29 ST,40.77683370000001,-73.91169599999998,Queens County,36081011500
2017-04-25T15:19:34.000,BRONX,10467.0,PERRY AVE & RESERVOIR PL/E GUN HILL RD,40.87915260000001,-73.87446329999999,Bronx County,36005043100
2017-10-03T23:31:02.000,MANHATTAN,10016.0,PARK AVE S & E 30 ST,40.7830603,-73.9712488,New York,36061016900
2017-12-09T08:05:21.000,BRONX,10454.0,ALEXANDER AVE & 137 ST,40.80938270000001,-73.9256139,Bronx County,36005002300
2017-11-18T15:24:19.000,BRONX,10475.0,CO-OP CITY BLVD & BELLAMY LOOP SOUTH,40.872233200000004,-73.82438909999998,Bronx County,36005046201
2017-09-08T20:02:16.000,BROOKLYN,11217.0,BOND ST & PACIFIC ST,40.686294000000004,-73.985259,Kings County,36047004100
2017-08-14T07:15:54.000,MANHATTAN,10037.0,W 137 ST & LENOX AVE\MALCOLM X BLVD,40.81544279999999,-73.9399722,New York County,36061022800
2017-06-27T11:20:17.000,BROOKLYN,11208.0,ATLANTIC AVE & HIGHLAND PL,40.6781784,-73.94415790000002,Kings,36047031300
2017-05-16T19:54:55.000,BROOKLYN,11221.0,PATCHEN & GREENE AVES,40.6910974,-73.9276983,Kings County,36047038700
2017-01-23T13:01:28.000,QUEENS,11379.0,JUNIPER VALLEY RD & 75 ST,40.7282239,-73.7948516,Queens,36081124700
2017-11-10T19:36:19.000,RICHMOND / STATEN ISLAND,10307.0,JOLINE AVE AND JACOB ST,40.5795317,-74.1502007,Richmond,36085027900
2017-07-26T19:07:56.000,MANHATTAN,10025.0,COLUMBUS AVE & 98 ST,40.7938863,-73.9673212,New York County,36061018500
2017-02-27T22:39:21.000,MANHATTAN,10033.0,AUDUBON AVE AND 175 ST,40.844846200000006,-73.93518420000002,New York County,36061026100
2017-11-11T19:05:23.000,BROOKLYN,11215.0,2 AVE & 11 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-08-13T19:54:32.000,BROOKLYN,11212.0,WILLMOHR ST & E 93 ST,40.6558458,-73.919591,Kings County,36047088600
2017-09-14T21:14:49.000,QUEENS,11106.0,35 AVE & CRESCENT ST,40.75974679999999,-73.9319545,Queens County,36081004700
2017-05-07T16:05:11.000,BRONX,10459.0,E 169 ST & STEBBINS AVE/POLITE AVE,40.8330398,-73.9059272,Bronx County,36005014500
2017-08-27T06:54:49.000,QUEENS,11367.0,77 AVE & 138 ST,40.720895,-73.82344979999998,Queens County,36081077903
2017-01-03T17:58:05.000,BROOKLYN,11221.0,BUSHWICK AVE & HANCOCK ST,40.68792929999999,-73.915398,Kings County,36047039700
2017-05-26T14:48:26.000,MANHATTAN,10029.0,3 AVE & E 102 ST,40.7861744,-73.94008659999999,New York County,36061016200
2017-06-06T18:33:14.000,BROOKLYN,11226.0,BEDFORD AVE & CLARKSON AVE,40.65505220000001,-73.95629509999998,Kings County,36047082200
2017-02-14T11:23:33.000,BROOKLYN,11233.0,STUYVESANT AVE & MACON ST,40.6831,-73.932086,Kings County,36047029500
2017-05-08T09:23:11.000,MANHATTAN,10003.0,2 AVE & 1 ST,40.72430670000001,-73.99174599999998,New York County,36061003602
2017-04-29T01:19:00.000,BROOKLYN,11209.0,MARINE AVE & RIDGE BLVD,40.6180002,-74.03649639999998,Kings County,36047005400
2017-05-02T11:02:24.000,BRONX,10451.0,COURTLANDT AVE & E 157 ST,40.8222118,-73.91692320000001,Bronx County,36005006900
2017-11-08T12:20:13.000,MANHATTAN,10016.0,PARK AVE & 34 ST,40.7462623,-73.98004,New York County,36061007200
2017-09-22T10:46:21.000,MANHATTAN,10029.0,FDR DR & 105 ST,40.787971899999995,-73.9382086,New York County,36061016200
2017-03-22T15:06:38.000,BROOKLYN,11205.0,WILLOUGHBY AVE & SKILLMAN ST,40.6928808,-73.9567922,Kings County,36047023500
2017-10-22T13:01:47.000,BROOKLYN,11238.0,FLATBUSH & 8 AVES,40.6781784,-73.94415790000002,Kings,36047031300
2017-04-08T14:40:36.000,BRONX,10455.0,WESTCHESTER & TRINITY AVES,40.8159651,-73.90916659999998,Bronx County,36005007500
2017-01-14T15:14:27.000,BRONX,10452.0,GRAND CONCOURSE & 172 ST,40.8408723,-73.9125154,Bronx County,36005022500
2017-12-12T08:29:21.000,QUEENS,11373.0,45 AVE & 76 ST,40.7282239,-73.7948516,Queens,36081124700
2017-02-01T16:26:27.000,BROOKLYN,11234.0,KINGS HIGHWAY & EAST 41 ST,40.6244312,-73.9348602,Kings County,36047073600
2017-12-04T19:45:38.000,BROOKLYN,11210.0,FLATBUSH AVE & GLENWOOD RD,40.633939899999994,-73.9488437,Kings County,36047078600
2017-08-18T07:56:21.000,MANHATTAN,10011.0,5 AVE & 16 ST,40.736987,-73.992537,New York County,36061005200
2017-07-06T11:38:34.000,MANHATTAN,10012.0,LAGUARDIA PL & WEST 3 ST,40.7293259,-73.9979008,New York County,36061006500
2017-06-25T18:24:31.000,BROOKLYN,11224.0,W 33 ST 700' N OF NEPTUNE AVE,40.5765001,-73.9998987,Kings County,36047032800
2017-07-31T17:19:33.000,MANHATTAN,10009.0,AVENUE D & 10 ST,40.7248876,-73.97516499999998,New York County,36061002800
2017-10-21T12:39:56.000,MANHATTAN,10013.0,MOTT & GRAND ST,40.719866,-73.9962611,New York County,36061004100
2017-03-28T11:09:59.000,QUEENS,11433.0,107 AVE & GUY R. BREWER BLVD,40.698152,-73.79240300000002,Queens County,36081025400
2017-04-20T12:59:05.000,BRONX,10472.0,MANOR AVE & E 173 ST,40.8337572,-73.87753099999998,Bronx County,36005005600
2017-10-10T09:12:56.000,MANHATTAN,10026.0,8 AVE & 115 ST,40.8037554,-73.95585539999998,New York County,36061020102
2017-02-27T11:17:12.000,MANHATTAN,10029.0,3 AVE & 104 ST,40.7902606,-73.94562009999999,New York County,36061017000
2017-09-01T23:57:46.000,QUEENS,11374.0,64 RD & ELWELL CRESCENT,40.7221496,-73.8646069,Queens County,36081069702
2017-10-18T21:54:20.000,RICHMOND / STATEN ISLAND,10303.0,SPARTAN AVE & ROSECLIFFE RD,40.5795317,-74.1502007,Richmond,36085027900
2017-07-01T12:29:42.000,BROOKLYN,11209.0,4 AVE & 92 ST,40.6183326,-74.03017740000001,Kings County,36047005800
2017-03-14T16:52:03.000,MANHATTAN,10029.0,2 AVE & 115 ST,40.796313,-73.9382718,New York County,36061018800
2017-07-19T22:05:53.000,MANHATTAN,10033.0,WADSWORTH AVE AND 176TH ST,40.7830603,-73.9712488,New York,36061016900
2017-02-21T13:31:47.000,BROOKLYN,11230.0,AVENUE N & E 12 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-12-31T13:06:13.000,MANHATTAN,10009.0,AVENUE D & 4 ST,40.721286600000006,-73.9777963,New York County,36061002601
2017-02-10T10:29:07.000,QUEENS,11362.0,73 AVE & 243RD ST,40.7282239,-73.7948516,Queens,36081124700
2017-11-21T16:25:25.000,QUEENS,11434.0,145 DR & 177 ST,40.7282239,-73.7948516,Queens,36081124700
2017-11-07T13:06:24.000,RICHMOND / STATEN ISLAND,10314.0,VICTORY BLVD & SHERADEN AVE,40.5795317,-74.1502007,Richmond,36085027900
2017-10-19T11:58:08.000,BRONX,10459.0,PROSPECT AVE & RITTER PL,40.83100820000001,-73.8968738,Bronx County,36005015300
2017-11-20T06:32:50.000,MANHATTAN,10011.0,5 AVE & 12 ST,40.667387299999994,-73.9878078,Kings County,36047013900
2017-11-09T17:41:07.000,BROOKLYN,11225.0,KINGSTON & LEFFERTS AVES,40.6628445,-73.94283309999999,Kings County,36047080600
2017-10-26T14:55:39.000,BROOKLYN,11233.0,RALPH AVE & MARION ST,40.6804724,-73.92225129999999,Kings County,36047037900
2017-10-11T05:37:27.000,MANHATTAN,10023.0,WEST END AVE & 62 ST,40.7735005,-73.989087,New York County,36061015100
2017-12-21T10:58:03.000,BROOKLYN,11212.0,RIVERDALE AVE & LEGION ST,40.6599151,-73.916049,Kings County,36047089400
2017-12-21T17:59:17.000,BROOKLYN,11216.0,BEDFORD & JEFFERSON AVES,40.68286060000001,-73.9538003,Kings County,36047024500
2017-03-12T00:50:33.000,MANHATTAN,10028.0,1 AVE & 82 ST,40.7742982,-73.95126239999998,New York County,36061013800
2017-10-05T18:45:08.000,BROOKLYN,11206.0,MANHATTAN AVE & MC KIBBEN ST,40.705021,-73.94456699999998,Kings County,36047049100
2017-07-28T17:13:37.000,MANHATTAN,10014.0,HUDSON & CLARKSON STS,40.7295068,-74.0069599,New York County,36061006700
2017-03-19T01:57:12.000,MANHATTAN,10003.0,2 AVE & 5 ST,40.726612700000004,-73.98989019999998,New York County,36061003800
2017-10-31T10:01:23.000,BRONX,10454.0,ALEXANDER AVE & 137 ST,40.80938270000001,-73.9256139,Bronx County,36005002300
2017-10-28T20:31:11.000,BROOKLYN,11229.0,AVENUE W & BATCHELDER ST,40.5962903,-73.938197,Kings County,36047057200
2017-10-22T17:20:49.000,BROOKLYN,11213.0,NEW YORK AVE & PARK PL,40.6732684,-73.9473943,Kings County,36047034100
2017-08-23T07:28:50.000,BROOKLYN,11203.0,SNYDER AVE & E 34 ST,40.6491714,-73.9455128,Kings County,36047085600
2017-10-18T10:44:12.000,MANHATTAN,10031.0,BROADWAY & 151 ST,40.8301953,-73.9475965,New York County,36061023700
2017-01-19T02:16:50.000,MANHATTAN,10002.0,LUDLOW ST & STANTON ST,40.7212429,-73.98777410000002,New York County,36061003001
2017-02-06T18:40:01.000,MANHATTAN,10025.0,COLUMBUS AVE & W 100 ST,40.795477399999996,-73.965616,New York County,36061018900
2017-07-01T22:20:09.000,BROOKLYN,11214.0,23 AVE & 84 ST,40.601743000000006,-73.99038999999998,Kings County,36047029600
2017-06-08T18:48:06.000,MANHATTAN,10019.0,9 AVE & W 52 ST,40.7650566,-73.9890387,New York County,36061013300
2017-05-16T12:18:52.000,RICHMOND / STATEN ISLAND,10302.0,HEBERTON AVE AND ANN ST,40.6379417,-74.1305055,Richmond County,36085020700
2017-12-21T15:23:59.000,BROOKLYN,11205.0,S/S PARK AVE AT ST EDWARDS ST,40.74213320000001,-73.98445059999997,New York County,36061006800
2017-07-24T13:59:59.000,QUEENS,11362.0,DEEPDALE AVE & 248 ST,40.7282239,-73.7948516,Queens,36081124700
2017-07-25T23:43:11.000,QUEENS,11434.0,116 AVE & BEDELL ST,40.68666629999999,-73.784678,Queens County,36081027600
2017-01-16T17:41:08.000,BROOKLYN,11206.0,TOMPKINS & PARK AVES,40.697894899999994,-73.94679620000002,Kings County,36047025700
2017-11-03T15:10:50.000,BROOKLYN,11216.0,BEDFORD AVE & GATES AVE,40.6857863,-73.954386,Kings County,36047024300
2017-05-24T23:53:02.000,MANHATTAN,10031.0,RIVERSIDE DR & 152 ST,40.8317274,-73.9492592,New York County,36061023700
2017-11-22T18:08:03.000,BRONX,10460.0,CROTONA PKWY & 179 ST,40.844575000000006,-73.8848975,Bronx County,36005036300
2017-09-18T21:48:28.000,MANHATTAN,10031.0,CONVENT AVE & 145 ST,40.824666799999996,-73.94622389999998,New York County,36061023100
2017-09-27T12:54:33.000,BROOKLYN,11212.0,BELMONT AVE & POWELL ST,40.66939970000001,-73.90388659999998,Kings County,36047090800
2017-01-09T16:54:12.000,BRONX,10455.0,DAWSON & 156 STS,40.8167485,-73.90078749999998,Bronx County,36005008500
2017-08-22T12:39:50.000,QUEENS,11428.0,90 AVE & 221 PL,40.72816029999999,-73.739311,Queens County,36081055400
2017-02-21T07:19:42.000,BRONX,10473.0,CASTLE HILL & QUIMBY AVES,40.8447819,-73.86482679999997,Bronx,36005023800
2017-12-13T20:09:45.000,BROOKLYN,11204.0,20 AVE & BAY RIDGE PKWY,40.617271,-73.9847709,Kings County,36047025400
2017-07-26T10:41:25.000,BRONX,10455.0,E 153 ST & COURTLANDT AVE,40.8193717,-73.9182842,Bronx County,36005006700
2017-08-23T15:45:41.000,MANHATTAN,10029.0,LEXINGTON AVE & E 99 ST,40.787809499999995,-73.94952409999998,New York County,36061016600
2017-10-27T17:49:52.000,BROOKLYN,11236.0,N SVC RD SHORE PWAY 175' W OF E 102 ST,40.641181,-73.89143370000002,Kings County,36047101400
2017-07-05T19:50:31.000,BROOKLYN,11249.0,BERRY ST & N 10 ST,40.720293,-73.957225,Kings County,36047051700
2017-01-10T08:22:41.000,BRONX,10451.0,CONCOURSE VILLAGE EAST & 156 ST,40.8236256,-73.9230752,Bronx County,36005005902
2017-12-11T09:28:34.000,BROOKLYN,11234.0,AVENUE I & E 52 ST,40.6306351,-73.9261823,Kings County,36047072200
2017-04-10T17:34:51.000,BROOKLYN,11214.0,20 AVE & 85 ST,40.6781784,-73.94415790000002,Kings,36047031300
2017-08-10T09:49:58.000,MANHATTAN,10031.0,RIVERSIDE DR & 144 ST,40.8264693,-73.9525668,New York County,36061022900
2017-03-24T18:48:56.000,BROOKLYN,11221.0,LEWIS AVE & MADISON ST,40.686428,-73.93573599999998,Kings County,36047027700
2017-12-03T17:22:24.000,BROOKLYN,11201.0,JORALEMON ST & SIDNEY PL,40.69300550000001,-73.9941788,Kings County,36047000700
2017-05-18T17:28:09.000,MANHATTAN,10031.0,AMSTERDAM AVE & 134 ST,40.8182429,-73.9527374,New York County,36061022301
2017-09-04T16:43:13.000,QUEENS,11354.0,27 AVE & 149 ST,40.7282239,-73.7948516,Queens,36081124700
2017-04-27T04:25:46.000,BROOKLYN,11212.0,DUMONT & STONE AVES/MOTHER GASTON BLVD,40.664473799999996,-73.90517480000003,Kings County,36047091000
2017-06-19T19:46:31.000,BROOKLYN,11208.0,LORING & AUTUMN AVES,40.6672684,-73.8660721,Kings County,36047121400
2017-03-31T04:34:01.000,BRONX,10453.0,WALTON AVE & 182 ST,40.8570284,-73.9036301,Bronx County,36005023900
2017-03-23T06:19:50.000,BRONX,10458.0,MARION AVE & 194 ST,40.8641499,-73.8913106,Bronx County,36005040502
2017-08-16T18:54:26.000,MANHATTAN,10034.0,PARK TERRACE WEST AND 214TH ST,40.87043800000001,-73.9186313,New York County,36061030300
2017-08-15T13:25:07.000,BROOKLYN,11213.0,E NEW YORK AVE & MONTGOMERY ST,40.6652525,-73.94815179999998,Kings County,36047031900
2017-09-22T22:04:49.000,BRONX,10466.0,SCHIEFFELIN AVE & 229 ST,40.88504020000001,-73.84315149999998,Bronx County,36005045800
2017-05-22T17:21:36.000,BROOKLYN,11206.0,CENTRAL AVE & MELROSE ST,40.7011466,-73.93054620000002,Kings County,36047042500
2017-01-20T16:42:11.000,QUEENS,11378.0,60 AVE & 70 ST,40.7282239,-73.7948516,Queens,36081124700
2017-06-18T22:15:18.000,BROOKLYN,11212.0,SUTTER AVE & UNION ST,40.6655034,-73.92137209999999,Kings County,36047090000
2017-10-30T03:16:02.000,QUEENS,11385.0,CENTRAL AVE & 65 PL,40.702549,-73.88983,Queens County,36081057900
2017-03-09T20:13:12.000,RICHMOND / STATEN ISLAND,10302.0,NEW ST AND COTTAGE PL,40.5795317,-74.1502007,Richmond,36085027900
2017-05-11T09:10:59.000,BROOKLYN,11233.0,PATCHEN AVE & CHAUNCEY ST,40.68083789999999,-73.92563890000002,Kings County,36047038100
2017-11-04T01:11:11.000,BRONX,10467.0,BARKER AVE & BRITTON ST,40.8666101,-73.8691575,Bronx County,36005033600
2017-07-10T22:56:25.000,QUEENS,11106.0,34 AVE & 12 ST,40.764258700000006,-73.9370248,Queens County,36081008500
2017-01-10T19:31:07.000,QUEENS,11367.0,PARSONS BLVD & 65 AVE,40.7282239,-73.7948516,Queens,36081124700
2017-03-08T14:53:31.000,BROOKLYN,11205.0,MYRTLE AVE & WALWORTH ST,40.6947867,-73.95432070000003,Kings County,36047024100
2017-06-22T14:00:11.000,MANHATTAN,10011.0,GREENWICH AVE & W 10 ST,40.7346943,-73.99999290000002,New York County,36061007100
2017-03-10T00:57:55.000,MANHATTAN,10014.0,BLEECKER & 10 ST,40.7340256,-74.0045663,New York County,36061007300
2017-11-03T17:43:03.000,MANHATTAN,10002.0,ALLEN ST & CANAL ST,40.7830603,-73.9712488,New York,36061016900
2017-06-18T12:59:46.000,MANHATTAN,10035.0,1 AVE & 124 ST,40.8009838,-73.93177929999997,New York County,36061024200
